@relation HW8_ionosphere

@attribute F1 numeric
@attribute F2 numeric
@attribute F3 numeric
@attribute F4 numeric
@attribute F5 numeric
@attribute F6 numeric
@attribute F7 numeric
@attribute F8 numeric
@attribute F9 numeric
@attribute F10 numeric
@attribute F11 numeric
@attribute F12 numeric
@attribute F13 numeric
@attribute F14 numeric
@attribute F15 numeric
@attribute F16 numeric
@attribute F17 numeric
@attribute F18 numeric
@attribute F19 numeric
@attribute F20 numeric
@attribute F21 numeric
@attribute F22 numeric
@attribute F23 numeric
@attribute F24 numeric
@attribute F25 numeric
@attribute F26 numeric
@attribute F27 numeric
@attribute F28 numeric
@attribute F29 numeric
@attribute F30 numeric
@attribute F31 numeric
@attribute F32 numeric
@attribute F33 numeric
@attribute F34 numeric
@attribute CLASS {1,2}

@data
0.347937,0,-0.085335,0.232238,0.187766,-0.553914,0.611230,-0.496823,0.587581,-0.324202,0.050626,-0.256237,0.439416,-0.280100,0.710372,-0.455117,0.213862,-0.485551,0.728205,-0.229456,0.599766,-0.023286,-0.048273,0.226665,0.285375,-0.511831,0.141028,-0.179687,0.258497,0.014149,0.325637,-0.601327,0.621502,-0.501391,1
0.347937,0,0.413471,-0.177471,0.506004,-0.435796,0.546905,-0.229209,0.443497,-0.532758,0.432243,-0.587935,0.560393,-0.424723,0.659884,-0.562803,0.646210,-0.420107,0.416069,-0.150046,0.746496,-0.319214,0.880081,0.044432,0.783343,-0.373580,0.386492,-0.297409,0.493110,-0.383923,0.653731,-0.728475,0.590832,-0.561327,1
0.347937,0,0.474933,-0.285188,0.448527,-0.092270,0.604349,-0.150937,0.512541,-0.419727,0.524506,-0.428664,0.679168,-0.402919,0.513444,-0.167031,0.806577,-0.413927,0.758224,0.109107,0.864890,-0.131379,1.010910,-0.421806,0.785556,-0.228740,0.572271,-0.059220,0.833941,-0.009258,0.757356,-0.204267,0.844514,-0.042512,1
0.347937,0,0.212370,-0.400471,-0.122182,0.117339,0.359634,-0.047048,0.362482,-0.603524,0.340370,-0.788615,0.769302,-0.576135,0.601982,-0.064647,0.402060,-0.000671,0.442256,-0.182161,0.747414,-0.504194,0.499455,-0.434452,0.476800,-0.065985,0.148835,-0.092491,0.386092,-0.357465,0.040205,0.142070,0.499952,-0.060448,1
0.347937,0,-0.348581,0.155647,-0.021675,-0.237059,0.008576,-0.097207,-0.064899,-0.663501,0.095382,-0.286450,0.382167,-0.515837,0.512127,-0.227747,0.264556,-0.264982,0.272313,-0.043414,0.233253,-0.392569,0.240630,-0.147584,0.031974,-0.256803,-0.004535,-0.081837,0.382411,-0.001797,0.322103,-0.221441,0.409109,-0.125615,1
0.347937,0,0.481845,0.521885,0.231181,0.679067,0.132943,0.993298,-0.243752,1.495656,-0.670586,1.629368,-0.967188,1.613721,-1.074601,1.535586,-1.671610,1.259591,-1.831599,0.923515,-1.894395,0.352501,-1.990676,-0.044334,-2.039023,-0.378319,-2.358000,-0.701009,-1.607551,-1.143115,-1.150749,-1.291354,-1.037922,-1.645076,1
0.347937,0,0.582928,0.562820,0.381067,0.958466,0.100324,1.145655,-0.492674,1.540071,-0.762778,1.641898,-1.017656,1.733550,-1.383855,1.612336,-1.804534,1.263114,-2.026835,0.743677,-2.064902,0.100555,-2.150920,-0.267272,-2.123006,-0.782453,-2.311662,-1.138170,-1.372973,-1.632648,-0.854642,-1.822007,-0.476968,-2.055592,1
0.347937,0,0.484356,0.593447,0.252475,1.003170,-0.424243,0.894690,-0.896685,1.691956,-1.008991,1.548328,-1.647146,1.266076,-1.595871,0.555113,-1.935485,0.836551,-2.170624,0.031353,-1.847119,-0.808903,-1.874042,-0.753378,-1.674394,-1.189518,-1.661629,-1.362160,-0.708882,-1.654618,-0.172522,-1.591739,-0.664718,-1.775089,1
0.347937,0,0.388678,0.556273,0.175993,0.783687,-0.117233,1.083917,-0.575740,1.418339,-0.988724,1.404699,-1.215683,1.380954,-1.334975,1.119438,-1.756332,0.637180,-1.784542,0.122168,-1.720067,-0.311610,-1.566208,-0.633748,-1.327900,-0.901393,-1.377633,-0.980123,-0.510857,-1.155517,-0.176512,-0.936352,0.108189,-0.785481,1
0.347937,0,0.577363,0.650760,0.308952,1.101540,-0.115791,1.388958,-0.583609,1.592608,-1.092718,1.630156,-1.402830,1.500358,-1.610883,1.273571,-2.033410,0.747072,-2.039913,0.154071,-2.025054,-0.521119,-1.825480,-0.916255,-1.562284,-1.329735,-1.481720,-1.439356,-0.521536,-1.660878,0.013467,-1.512490,0.468191,-1.317811,1
0.347937,0,0.386428,0.612068,0.104532,1.000024,-0.406929,1.128007,-0.668391,1.256843,-1.181805,1.301125,-1.314866,1.155846,-1.575253,0.886417,-1.827123,0.399662,-1.726404,-0.047864,-1.569287,-0.560141,-1.414660,-0.904765,-1.144271,-1.158229,-1.078915,-1.140897,-0.262839,-1.213394,0.137338,-0.989664,0.568734,-0.673084,1
0.347937,0,0.689577,-0.162497,0.730025,-0.340550,0.913227,-0.375824,0.937457,-0.344704,0.845786,-0.365954,0.938945,-0.339469,0.995149,-0.311151,0.957915,-0.184602,0.979216,-0.189212,1.076114,-0.117368,0.977702,-0.060165,0.998158,-0.024038,0.823102,-0.108327,0.965895,-0.238699,1.082807,-0.299385,1.183202,-0.432338,1
0.347937,0,0.601112,-0.135200,0.655236,-0.229767,0.811614,-0.257476,0.881409,-0.396704,0.834482,-0.388306,0.917617,-0.224469,0.959504,-0.239986,0.926670,-0.074529,0.946738,-0.044474,0.993057,-0.058062,0.936908,0.025094,0.906482,0.051971,0.746427,0.020486,0.911596,-0.092294,0.992848,-0.133664,1.092723,-0.189351,1
0.347937,0,0.660986,-0.426364,0.600491,-0.256438,0.843706,-0.558023,0.935682,0.002696,0.783727,-0.308721,0.860303,-0.359453,0.871717,-0.160159,0.785785,-0.167370,0.975511,-0.362770,1.087691,0.182266,0.923558,0.009282,0.913691,0.274687,0.772541,-0.041784,1.027765,-0.340574,0.877307,-0.161547,1.179318,-0.498914,1
0.347937,0,-0.232911,-0.177312,0.669567,-0.067574,-0.050086,-0.554682,-0.407774,-0.409827,0.057298,-0.587349,0.390990,0.393488,0.744991,-0.931696,0.259572,0.041402,0.319242,0.111592,0.420650,0.572759,0.831337,0.205241,0.018403,0.439979,0.254219,0.121590,0.490679,-0.011798,0.836413,-0.289629,0.790846,-0.248048,1
0.347937,0,-0.618860,-0.666852,-0.301288,0.230748,-0.327218,0.090849,-0.187704,-0.087745,0.042267,-0.537876,0.238367,-0.359373,0.366361,0.572021,0.280915,0.063203,-0.174669,-0.328305,0.222234,-0.123234,0.273788,0.056167,-0.012524,0.303871,-0.244498,-0.132762,-0.319517,-0.218481,0.029268,-0.280965,-0.508996,-1.098525,1
0.347937,0,-0.259734,2.164823,0.767382,0.916236,0.328192,1.323034,-0.109706,0.584735,-0.257983,1.707619,-0.302661,1.831959,-0.793960,2.026455,-1.153294,1.994591,-1.553986,1.972783,-1.415866,1.367697,-2.066152,1.016853,-2.413575,0.831743,-2.986491,0.300400,-2.393610,-0.274075,-2.366672,-0.814811,-2.426789,-1.430700,1
0.347937,0,0.229649,1.023952,0.450951,0.926892,-0.001898,1.154623,-0.314748,1.088299,-0.606025,1.601499,-0.801981,1.706230,-1.103199,1.638625,-1.471422,1.439778,-1.665376,1.356092,-1.702652,0.465612,-1.911242,0.165617,-2.396080,-0.432263,-2.412146,-0.469765,-1.756539,-0.322739,-1.214075,-1.169736,-1.043604,-1.375163,1
0.347937,0,0.394906,0.871404,0.230950,1.015518,-0.190489,1.270840,-0.684622,1.335070,-1.075966,1.443824,-1.386356,1.397443,-1.437606,0.980795,-1.887719,0.541319,-1.915365,0.121956,-1.569467,-0.621048,-1.385625,-0.818351,-1.329611,-1.193274,-1.147182,-1.013358,-0.402068,-0.848868,0.032225,-0.755248,0.256047,-0.550053,1
0.347937,0,0.593195,0.694776,0.291370,1.172958,-0.191585,1.471723,-0.707242,1.604657,-1.231477,1.632864,-1.552833,1.496458,-1.733488,1.111148,-2.124508,0.531073,-2.069086,-0.077359,-1.979205,-0.806278,-1.678238,-1.170209,-1.320985,-1.530642,-1.137961,-1.532061,-0.182580,-1.633376,0.342541,-1.348074,0.763238,-0.974106,1
0.347937,0,0.568643,0.735937,0.228315,1.233287,-0.521797,1.577378,-1.228496,1.206828,-1.405923,1.555098,-1.714859,1.402879,-1.938657,0.767954,-2.144103,0.200230,-2.170624,0.107758,-1.641455,-1.295099,-1.362404,-1.373259,-0.917960,-1.592216,-0.666385,-1.421448,0.192043,-1.327947,0.606048,-0.889231,0.786924,-0.312638,1
0.347937,0,0.720619,0.266354,0.767382,-0.372103,0.913227,-0.202843,0.962700,-0.630081,0.929584,-0.343865,0.963054,-0.223742,1.004615,-0.294243,1.000050,-0.136792,1.022903,0.159947,1.087691,-0.211083,1.055911,0.057930,1.043935,-0.311888,0.887941,0.002377,1.079303,0.218312,1.132992,-0.268990,1.244848,-0.189757,1
0.347937,0,0.631390,-0.104029,0.506177,-0.538897,0.811371,-0.238061,0.623671,-1.432374,0.795440,-0.103797,0.963054,-0.476655,0.993341,-0.210642,0.932948,-0.305102,0.767629,1.235685,1.087691,-0.330986,0.848745,-0.052221,0.797432,0.107271,0.580543,0.094264,0.774155,0.018184,0.794120,-0.030719,0.838487,-0.074455,1
0.347937,0,0.306280,0.567577,0.076120,0.883728,-0.277893,1.079635,-0.729843,1.351934,-1.143739,1.278612,-1.333863,1.272785,-1.402834,0.749563,-1.838627,0.344565,-1.691227,-0.143592,-1.498201,-0.469591,-1.273413,-0.617045,-0.986263,-0.893251,-1.019771,-0.759115,-0.326706,-0.694293,-0.074252,-0.444330,-0.006971,-0.202504,1
0.347937,0,0.481222,0.697607,0.159316,1.161847,-0.409892,1.302890,-0.894417,1.502683,-1.373607,1.434589,-1.650874,1.217457,-1.708290,0.702396,-2.006372,0.176537,-1.877474,-0.416404,-1.611085,-0.981377,-1.258987,-1.186760,-0.877524,-1.345429,-0.719154,-1.173587,0.049150,-1.079943,0.374020,-0.708478,0.532439,-0.315008,1
0.347937,0,0.511441,0.789444,0.115843,1.306723,-0.517372,1.514892,-1.103838,1.576528,-1.656502,1.396494,-1.892362,0.993582,-1.948981,0.393127,-2.111207,-0.301016,-1.788422,-0.886219,-1.387285,-1.486524,-0.847057,-1.570754,-0.311737,-1.545431,-0.018115,-1.120662,0.642514,-0.745418,0.838006,-0.129477,0.802154,0.565362,1
0.347937,0,0.720619,-0.645354,0.767382,-0.690998,0.656292,-0.423678,0.738035,-0.348631,0.929584,-0.083102,0.840984,-0.060872,0.771935,-0.238022,0.406072,-0.731685,0.820785,0.021894,0.983907,0.106132,1.055911,0.588799,0.387441,-0.606817,0.590326,0.025704,1.079303,-0.069655,0.313458,0.056689,0.929999,-0.084982,1
0.347937,0,0.214098,-0.081489,0.446373,-0.215488,0.560810,-0.181796,0.697547,-0.340054,0.228675,-0.194456,0.627029,-0.093163,0.659057,-0.037224,0.428968,0.396360,0.767964,0.127235,0.616820,0.121436,0.540729,0.252487,0.462849,0.305248,0.185274,0.277256,0.408076,0.088030,0.401335,0.177898,0.390187,0.158924,1
0.347937,0,0.419499,-0.059537,0.617553,-0.219893,0.751775,-0.187346,0.820016,-0.209249,0.709476,-0.083547,0.820990,-0.101468,0.862740,-0.045710,0.795186,0.064491,0.956893,0.046284,0.908903,0.119989,0.864281,0.254762,0.762511,0.353429,0.634611,0.289146,0.863930,0.227900,0.873982,0.204710,0.943660,0.197507,1
0.347937,0,0.720619,-0.127226,0.767382,-0.258933,0.913227,-0.259261,0.962700,-0.407141,0.929584,-0.370097,0.963054,-0.232956,1.001981,-0.222532,0.992412,-0.057901,1.011950,-0.020219,1.087691,-0.090909,1.055911,0.013301,1.043935,0.043023,0.884880,0.025940,1.068884,-0.069163,1.116491,-0.119119,1.225160,-0.173294,1
0.347937,0,0.509753,-0.172283,0.527414,-0.131158,0.700197,-0.202593,0.822107,-0.317506,0.774960,-0.333336,0.867568,-0.220771,0.880249,-0.081751,0.897513,0.007281,0.931201,0.072985,0.931827,-0.000725,0.868968,0.075050,0.859080,0.186722,0.674886,0.155716,0.872994,0.058836,0.911236,0.088349,0.991013,0.019815,1
0.347937,0,0.521125,-0.060353,0.767382,-0.289965,0.711686,-0.215594,0.661989,-0.257528,0.929584,-0.241666,0.928852,-0.167263,0.966596,-0.077824,1.000050,-0.056955,0.858692,-0.015191,0.860905,0.134540,1.055911,0.283636,0.872287,0.230655,0.777616,0.185460,0.986941,0.103799,1.132992,0.028105,1.122723,0.014519,1
0.347937,0,-0.497082,-0.649681,0.049017,-0.223930,-0.193940,-0.054633,0.245554,-0.186908,-0.468615,-0.742012,0.281200,0.117417,0.076254,-0.155185,0.290623,0.099095,0.248713,0.104657,0.739855,0.334881,-0.098458,-0.178430,0.154076,0.256594,-0.151143,0.238094,-0.078341,-0.004711,0.115570,0.132199,0.085287,0.486700,1
0.347937,0,0.453173,0.713872,0.229046,1.195245,-0.361481,1.365588,-0.838921,1.400400,-1.273056,1.427131,-1.476136,1.176780,-1.579741,0.750719,-1.864241,0.206531,-1.681966,-0.216722,-1.363622,-0.830556,-1.139256,-0.984696,-0.733986,-1.039054,-0.751719,-0.839475,-0.096122,-0.675178,0.191390,-0.375829,0.115172,0.007943,1
0.347937,0,0.510918,0.758432,0.138579,1.255378,-0.387564,1.474027,-1.092123,1.554414,-1.534939,1.392634,-1.725434,1.065661,-1.793672,0.507074,-2.011987,-0.100719,-1.748503,-0.614024,-1.401174,-1.221088,-0.988386,-1.291376,-0.565346,-1.312449,-0.399707,-1.006176,0.252993,-0.773569,0.454355,-0.330305,0.480934,0.153991,1
0.347937,0,0.530689,0.830832,0.100935,1.370892,-0.509252,1.612462,-1.272554,1.646901,-1.772048,1.369373,-1.924458,0.924372,-2.007373,0.176250,-2.122841,-0.507131,-1.721342,-1.097653,-1.233389,-1.660368,-0.637622,-1.669284,-0.056971,-1.538843,0.259082,-1.000049,0.835799,-0.498693,0.934456,0.198206,0.775999,0.957707,1
0.347937,0,0.720619,2.164823,-0.450250,-0.117855,-0.852861,1.551166,-1.553464,1.559602,-1.404539,0.448265,-2.045563,0.557813,-1.949563,-0.348631,-1.247708,-0.681902,-1.317186,-1.543310,-0.640976,-1.822304,-0.176087,-0.278742,0.590863,-0.763653,0.606483,0.002232,1.079303,2.023542,0.059820,0.012177,-0.328670,1.672769,1
0.347937,0,0.720619,1.066473,-0.281840,0.471867,-0.993568,0.469092,-1.642565,1.135215,-1.651710,0.666528,-1.569564,-0.188763,-1.409130,-0.419622,-1.157371,-0.968740,-0.719022,-1.588313,0.242945,-1.127160,0.353256,-0.695478,1.043935,-0.634723,0.364137,0.350616,1.026688,1.188382,-0.192646,0.715444,-0.494494,0.680813,1
0.347937,0,0.481724,-0.100517,0.667682,-0.311037,0.783278,-0.252636,0.770299,-0.336995,0.756451,-0.276365,0.865045,-0.170273,0.939238,-0.148531,1.000050,0.062518,0.930403,0.022780,0.937714,0.031060,0.914515,0.212882,1.038663,0.235926,0.687749,0.166897,0.920486,0.072951,1.132992,0.114246,1.198183,-0.056968,1
0.347937,0,0.371499,0.084244,0.364928,-0.428482,0.718892,-0.263256,0.822836,-0.352806,0.577177,-0.134172,0.877565,-0.203090,0.917701,-0.155185,0.891024,0.414176,0.943624,0.032625,0.948127,-0.002327,0.732872,0.243292,0.890681,0.453804,0.685056,0.274874,0.691378,0.187583,1.002682,0.359527,1.102366,-0.030918,1
0.347937,0,0.207628,0.140469,0.550131,-0.230179,0.680650,-0.200961,0.710938,-0.404103,0.451320,-0.098340,0.764673,-0.129920,0.809081,-0.081402,0.931201,0.164318,0.943624,0.128256,0.851509,0.075524,0.806328,0.207004,0.823242,0.363164,0.566925,0.235767,0.635951,-0.014869,0.812948,0.139792,0.877001,0.122241,1
0.347937,0,0.471035,-0.016088,0.574080,-0.244046,0.694210,-0.219415,0.693208,-0.374796,0.841403,-0.162707,0.754451,-0.168677,0.794805,-0.130075,0.738748,-0.117749,0.794790,0.094138,0.828306,0.014926,0.782395,0.141994,0.689592,0.054488,0.541392,0.163388,0.766532,0.226128,0.796272,0.052327,0.863876,0.021202,1
0.347937,0,0.670650,-0.084433,0.740047,-0.209086,0.913227,-0.191686,0.948698,-0.341749,0.853932,-0.266665,0.917376,-0.116987,1.004615,-0.073810,0.965569,0.050179,1.000213,0.155786,1.041087,0.076547,0.964717,0.213223,1.016293,0.209849,0.840285,0.244184,0.989858,0.215793,1.117454,0.128441,1.224452,0.181472,1
0.347937,0,0.720619,-0.075485,0.767382,-0.227510,0.913227,-0.184657,0.951814,-0.404475,0.919788,-0.317795,0.936422,-0.141882,1.004615,-0.135899,0.960714,0.022842,0.989387,0.078206,1.055075,-0.003215,1.024806,0.148630,0.994268,0.126957,0.849836,0.155516,1.042854,0.085392,1.107865,0.048257,1.219478,0.028056,1
0.347937,0,0.720619,-0.130918,0.767382,-0.217506,0.913227,-0.233510,0.962700,-0.245335,0.889886,-0.222911,0.898331,-0.130000,1.004615,-0.013640,0.981943,0.074838,1.022903,0.115233,1.084017,0.165322,0.985503,0.248809,1.043935,0.337972,0.887728,0.285746,1.063761,0.222289,1.132992,0.203405,1.244848,0.184034,1
0.347937,0,0.487953,0.731406,0.134963,1.210761,-0.312522,1.429918,-0.961627,1.551045,-1.468799,1.378467,-1.613603,1.000270,-1.732063,0.690811,-1.965629,-0.005643,-1.680705,-0.588749,-1.413079,-1.056681,-1.053792,-1.182760,-0.670886,-1.232173,-0.545057,-0.976760,0.116768,-0.799102,0.331727,-0.412065,0.408478,0.029359,1
0.347937,0,0.522652,0.846078,0.077409,1.391812,-0.498718,1.597926,-1.412713,1.620323,-1.829670,1.327499,-1.959817,0.840775,-2.012811,0.070506,-2.097842,-0.625054,-1.694197,-1.214822,-1.082658,-1.733587,-0.503216,-1.676564,0.084182,-1.475637,0.386299,-0.877728,0.895499,-0.313683,0.921140,0.403805,0.681483,1.140289,1
0.347937,0,-0.629790,0.149621,-0.849011,0.384521,-0.832014,1.201133,-1.505048,1.526472,-1.137918,0.225537,-1.668217,0.313689,-2.022982,-0.162537,-0.993849,-0.393495,-1.061224,-0.895505,-0.788674,-1.752732,-0.445578,-0.439381,-0.195461,-0.225004,-0.282157,-0.082619,-0.118765,0.165455,-0.241623,0.407329,-0.412510,0.533248,1
0.347937,0,0.034374,0.887556,-0.296729,1.371825,-1.008629,1.405088,-1.641046,1.322814,-2.056291,0.745809,-1.997652,-0.045070,-1.795679,-0.781818,-1.379031,-1.436570,-0.649850,-1.610545,-0.170172,-1.488820,0.338134,-0.879455,0.599645,-0.226675,0.398949,0.557552,0.127464,1.217812,-0.257267,1.502088,-1.023017,1.556741,1
0.347937,0,-0.897477,0.029173,-1.075455,0.295178,-1.330884,0.709169,-1.370746,-0.753446,-1.590130,-0.189909,-1.374189,-0.003665,-0.778581,-0.821327,-0.784762,-0.791794,-0.275233,-0.291952,0.005616,-0.246689,-0.126233,-0.195095,-0.310631,0.625586,-0.973472,0.691709,-0.723434,0.573390,-0.910707,0.334389,-1.245340,-0.748094,1
0.347937,0,0.680475,-0.098818,0.767382,-0.251490,0.892564,-0.230649,0.858591,-0.325318,0.888768,-0.270282,0.929109,-0.126666,0.991901,-0.104178,0.901817,0.122286,0.919944,0.147984,1.050598,0.090597,1.055911,0.227158,0.942890,0.299427,0.824187,0.258329,1.004652,0.214159,1.101320,0.165611,1.192175,0.153052,1
0.347937,0,0.364065,-0.272049,0.391551,-0.246477,0.659784,-0.252521,0.702793,-0.530092,0.447452,-0.550467,0.715925,-0.087141,0.746063,-0.316605,0.592264,0.142255,0.676789,0.168770,0.870630,-0.061748,0.705511,-0.005146,0.602256,0.093387,0.436899,0.076774,0.628623,-0.095266,0.609058,-0.074782,0.832326,-0.004997,1
0.347937,0,-0.578415,-0.412409,0.178513,-0.304071,0.267642,-0.297840,0.089381,-0.501261,0.252313,-0.524861,0.353895,-0.320656,0.382108,-0.314205,0.065954,-0.524342,0.355664,0.142454,0.263459,-0.185280,0.165518,-0.061587,0.093258,0.128904,-0.290933,-0.037894,-0.039183,-0.147946,-0.052834,-0.160787,-0.114670,-0.208141,1
0.347937,0,0.239333,-0.075780,0.504523,-0.245891,0.625419,-0.221835,0.568037,-0.327178,0.601348,-0.069441,0.691367,-0.173729,0.726058,-0.136554,0.721369,-0.133108,0.648159,0.121051,0.710191,0.006145,0.643020,0.132192,0.648707,0.134037,0.323940,0.151425,0.491703,0.071651,0.543264,0.036282,0.553906,0.001644,1
0.347937,0,0.050890,-0.131462,0.717445,-0.103251,-0.110006,0.733576,0.483137,-0.380438,0.311373,-0.597696,0.001348,-1.177038,0.073405,1.126376,0.624269,0.648050,0.680429,0.264729,0.227465,-0.883396,1.055911,0.121784,0.363774,0.277008,0.280740,0.437103,0.863426,0.208233,0.351307,0.486188,-0.401833,0.995842,1
0.347937,0,0.389261,0.087461,0.262228,-0.570623,0.595540,-0.336112,0.774184,-0.470321,0.741313,-0.047978,0.660845,-0.052910,0.687640,-0.349984,1.000050,-0.035013,0.969236,0.173779,0.884437,0.006280,0.683598,0.234305,0.964032,0.057359,0.567893,0.128662,1.079303,0.307215,0.899565,-0.201229,1.063967,-0.122882,1
0.347937,0,0.622429,-0.091026,0.674722,-0.310581,0.780030,-0.266079,0.856008,-0.341604,0.867650,-0.247021,0.869368,-0.040644,0.922281,-0.184114,0.954307,0.010099,0.940415,0.162606,0.967493,0.146332,0.942026,0.300074,0.949200,0.166761,0.762448,0.215968,0.960512,0.215734,1.029157,0.006705,1.081894,0.069693,1
0.347937,0,0.614151,-0.101288,0.636712,-0.321519,0.815329,-0.295094,0.875611,-0.324243,0.825307,-0.277639,0.844038,-0.094032,0.912003,-0.187059,0.916509,0.047622,0.923648,0.073120,0.946766,0.132147,0.881506,0.225395,0.940003,0.202789,0.742437,0.172642,0.942470,0.099074,1.001037,0.015993,1.105121,-0.043238,1
0.347937,0,0.531914,-0.138054,0.731256,-0.294653,0.825762,-0.299223,0.681592,-0.372523,0.747223,-0.380323,0.787238,-0.217781,0.860749,-0.254013,0.860588,-0.010514,0.715894,-0.202774,0.902868,0.007438,0.925976,0.064850,0.889212,0.098717,0.677695,-0.014658,0.783810,-0.284410,1.063384,-0.065767,1.003832,-0.377741,1
0.347937,0,0.413411,0.206051,0.260285,-0.384972,0.667071,-0.070591,0.744345,-0.563677,0.552208,-0.178370,0.652343,-0.195856,0.686951,-0.178180,0.769701,-0.084695,0.818039,-0.021433,0.787967,-0.199156,0.575626,0.192141,0.809983,-0.157235,0.522717,0.038758,0.700877,0.041099,0.708606,-0.122643,0.972474,-0.162255,1
